,open_time,open_price,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,date_open
315,1680727500000,28208.46000000,28208.46000000,28145.40000000,28179.81000000,162.54152000,1680727799999,4580083.03725490,3580,54.54638000,1536849.65179300,0,2023-04-05 20:45:00
316,1680727800000,28179.77000000,28197.22000000,28174.29000000,28183.42000000,72.05363000,1680728099999,2031066.30170350,2148,37.11038000,1046104.67043750,0,2023-04-05 20:50:00
317,1680728100000,28183.42000000,28187.40000000,28132.82000000,28150.61000000,116.73811000,1680728399999,3286306.52493170,3339,56.57947000,1592710.53336190,0,2023-04-05 20:55:00
318,1680728400000,28150.61000000,28174.01000000,28150.61000000,28174.00000000,66.43119000,1680728699999,1870943.94940060,2231,40.13327000,1130271.75261870,0,2023-04-05 21:00:00
319,1680728700000,28174.00000000,28182.93000000,28146.53000000,28157.96000000,46.66639000,1680728999999,1314329.97898320,2010,19.79146000,557385.12069960,0,2023-04-05 21:05:00
320,1680729000000,28157.96000000,28199.99000000,28149.81000000,28195.67000000,108.66244000,1680729299999,3061893.53771830,2291,80.62458000,2271894.14836070,0,2023-04-05 21:10:00
321,1680729300000,28195.67000000,28211.08000000,28195.67000000,28207.24000000,73.58497000,1680729599999,2075321.29127440,1847,50.05758000,1411773.78400580,0,2023-04-05 21:15:00
322,1680729600000,28207.23000000,28214.44000000,28203.11000000,28214.43000000,57.92035000,1680729899999,1633740.72968630,1615,36.11910000,1018800.38000450,0,2023-04-05 21:20:00
323,1680729900000,28214.43000000,28217.37000000,28173.99000000,28189.27000000,99.16674000,1680730199999,2795738.68470880,2598,36.92084000,1040640.99398650,0,2023-04-05 21:25:00
324,1680730200000,28189.26000000,28204.28000000,28170.97000000,28172.28000000,55.51571000,1680730499999,1564554.44935190,1606,26.88067000,757528.88038980,0,2023-04-05 21:30:00
325,1680730500000,28172.27000000,28200.43000000,28172.27000000,28174.99000000,55.10656000,1680730799999,1553008.70223770,1905,29.18143000,822300.17514700,0,2023-04-05 21:35:00
326,1680730800000,28174.99000000,28176.36000000,28152.77000000,28155.18000000,87.27921000,1680731099999,2458563.49743300,2346,28.67579000,807726.37056150,0,2023-04-05 21:40:00
327,1680731100000,28155.18000000,28162.45000000,28134.39000000,28159.04000000,63.61495000,1680731399999,1790725.47857640,2262,30.07324000,846471.31589440,0,2023-04-05 21:45:00
328,1680731400000,28159.03000000,28176.62000000,28141.61000000,28176.07000000,64.46245000,1680731699999,1815222.80325990,2107,31.79834000,895439.76485480,0,2023-04-05 21:50:00
329,1680731700000,28176.07000000,28182.78000000,28173.61000000,28181.06000000,51.52537000,1680731999999,1451962.09042650,1648,30.11132000,848493.27779220,0,2023-04-05 21:55:00
330,1680732000000,28181.06000000,28181.07000000,28138.99000000,28153.18000000,119.91934000,1680732299999,3376720.04742880,3173,56.97634000,1604271.73534160,0,2023-04-05 22:00:00
331,1680732300000,28153.18000000,28172.39000000,28153.17000000,28156.40000000,61.13691000,1680732599999,1721592.02497660,2511,35.21839000,991685.32919500,0,2023-04-05 22:05:00
332,1680732600000,28156.40000000,28165.21000000,28133.99000000,28144.38000000,70.61973000,1680732899999,1987908.76833140,2102,36.35766000,1023345.25471790,0,2023-04-05 22:10:00
333,1680732900000,28144.37000000,28156.43000000,28134.09000000,28149.79000000,71.38544000,1680733199999,2009065.61509020,2028,32.20455000,906375.36864990,0,2023-04-05 22:15:00
334,1680733200000,28149.78000000,28152.32000000,28135.05000000,28140.00000000,64.80219000,1680733499999,1823658.63945400,1942,33.62575000,946277.14682780,0,2023-04-05 22:20:00
335,1680733500000,28139.99000000,28148.04000000,28135.00000000,28136.54000000,52.30008000,1680733799999,1471913.89565530,1486,21.44302000,603473.18622640,0,2023-04-05 22:25:00
336,1680733800000,28136.54000000,28153.14000000,28132.16000000,28153.13000000,56.84830000,1680734099999,1599538.95411820,2175,34.84941000,980557.44332470,0,2023-04-05 22:30:00
337,1680734100000,28153.14000000,28164.47000000,28135.00000000,28159.31000000,92.02300000,1680734399999,2590432.64586610,2095,60.21617000,1695090.62917310,0,2023-04-05 22:35:00
338,1680734400000,28159.30000000,28189.51000000,28159.30000000,28189.51000000,82.46456000,1680734699999,2323504.58705290,2416,54.94951000,1548250.31556320,0,2023-04-05 22:40:00
339,1680734700000,28189.50000000,28190.14000000,28180.00000000,28183.68000000,90.97992000,1680734999999,2564441.31283580,2025,38.07054000,1073054.53867720,0,2023-04-05 22:45:00
340,1680735000000,28183.68000000,28236.15000000,28183.67000000,28230.00000000,173.14278000,1680735299999,4884197.87980580,3077,114.62112000,3233207.54935650,0,2023-04-05 22:50:00
341,1680735300000,28230.00000000,28230.01000000,28175.28000000,28175.28000000,125.94091000,1680735599999,3552008.88481860,2545,36.29448000,1023452.89692960,0,2023-04-05 22:55:00
342,1680735600000,28175.28000000,28175.29000000,28137.67000000,28158.56000000,88.19983000,1680735899999,2483223.90919950,2641,49.57914000,1395831.39233450,0,2023-04-05 23:00:00
343,1680735900000,28158.56000000,28158.57000000,28154.99000000,28157.83000000,43.21509000,1680736199999,1216771.83052970,1381,20.61487000,580429.62061240,0,2023-04-05 23:05:00
344,1680736200000,28157.82000000,28167.83000000,28140.00000000,28167.58000000,200.20670000,1680736499999,5637237.77881370,2152,77.15010000,2172104.99106310,0,2023-04-05 23:10:00
345,1680736500000,28167.58000000,28178.56000000,28167.58000000,28178.43000000,46.78906000,1680736799999,1318260.00557460,1646,27.13685000,764572.11597710,0,2023-04-05 23:15:00
346,1680736800000,28178.44000000,28207.24000000,28178.43000000,28207.24000000,48.99613000,1680737099999,1381206.73817170,1648,37.79912000,1065517.15892140,0,2023-04-05 23:20:00
347,1680737100000,28207.23000000,28211.83000000,28172.19000000,28174.51000000,72.00681000,1680737399999,2029906.79334250,2395,34.57861000,974651.86087630,0,2023-04-05 23:25:00
348,1680737400000,28174.51000000,28178.49000000,28171.97000000,28172.98000000,29.37139000,1680737699999,827538.63670210,1605,14.65018000,412761.13962880,0,2023-04-05 23:30:00
349,1680737700000,28172.97000000,28193.57000000,28172.51000000,28193.00000000,43.50386000,1680737999999,1225922.91259390,1644,29.11319000,820423.59962330,0,2023-04-05 23:35:00
350,1680738000000,28193.01000000,28199.74000000,28178.23000000,28180.03000000,59.04243000,1680738299999,1664104.62627800,1947,18.83269000,530756.11533890,0,2023-04-05 23:40:00
351,1680738300000,28180.04000000,28212.50000000,28171.75000000,28198.31000000,74.03635000,1680738599999,2087673.74584900,2006,35.63154000,1004632.37779770,0,2023-04-05 23:45:00
352,1680738600000,28198.30000000,28198.31000000,28176.39000000,28176.39000000,36.28485000,1680738899999,1022690.18790920,1461,15.80334000,445412.22398380,0,2023-04-05 23:50:00
353,1680738900000,28176.40000000,28176.40000000,28170.00000000,28170.01000000,35.72967000,1680739199999,1006670.68034880,1449,13.11315000,369466.47113300,0,2023-04-05 23:55:00
354,1680739200000,28170.01000000,28182.05000000,28140.00000000,28163.97000000,138.68538000,1680739499999,3905449.30886180,4537,66.23268000,1865242.31132750,0,2023-04-06 00:00:00
355,1680739500000,28163.98000000,28163.98000000,28027.34000000,28055.45000000,364.74446000,1680739799999,10241852.30608040,9488,131.16419000,3681560.47838340,0,2023-04-06 00:05:00
356,1680739800000,28055.45000000,28099.76000000,28050.13000000,28094.49000000,199.07435000,1680740099999,5587458.69745290,4150,90.56178000,2542029.18227090,0,2023-04-06 00:10:00
357,1680740100000,28094.50000000,28104.58000000,28066.00000000,28093.29000000,147.12259000,1680740399999,4132227.34209610,3756,86.66471000,2434100.87558410,0,2023-04-06 00:15:00
358,1680740400000,28093.29000000,28095.14000000,28042.02000000,28061.34000000,126.45122000,1680740699999,3549225.41848270,3306,63.28285000,1776405.37871110,0,2023-04-06 00:20:00
359,1680740700000,28061.35000000,28125.98000000,28060.00000000,28113.46000000,82.73772000,1680740999999,2324313.11931040,2778,58.61557000,1646698.10022040,0,2023-04-06 00:25:00
360,1680741000000,28113.45000000,28129.00000000,28105.22000000,28115.79000000,66.00270000,1680741299999,1855943.61432170,2655,38.20200000,1074164.83328160,0,2023-04-06 00:30:00
361,1680741300000,28115.79000000,28124.44000000,28102.68000000,28103.84000000,78.08248000,1680741599999,2195459.67202540,2778,31.68485000,890865.10954000,0,2023-04-06 00:35:00
362,1680741600000,28103.84000000,28106.07000000,27957.00000000,28000.01000000,439.46626000,1680741899999,12306209.87391040,9892,137.31386000,3844597.67368770,0,2023-04-06 00:40:00
363,1680741900000,28000.00000000,28022.10000000,27986.25000000,27986.40000000,138.89177000,1680742199999,3889525.76734470,4838,63.78425000,1786057.05628080,0,2023-04-06 00:45:00
364,1680742200000,27986.25000000,28005.58000000,27918.35000000,27955.01000000,251.82941000,1680742499999,7040116.65592560,7725,97.49602000,2726365.62353260,0,2023-04-06 00:50:00
365,1680742500000,27955.00000000,28008.46000000,27926.83000000,27999.15000000,159.27177000,1680742799999,4454698.82283870,5034,88.51290000,2475696.45990450,0,2023-04-06 00:55:00
366,1680742800000,27999.14000000,27999.21000000,27931.05000000,27994.37000000,190.29154000,1680743099999,5323293.23328130,5003,80.70495000,2257119.61602660,0,2023-04-06 01:00:00
367,1680743100000,27994.37000000,28035.32000000,27991.33000000,28020.00000000,91.92795000,1680743399999,2575255.27315970,4723,56.12822000,1572366.25283180,0,2023-04-06 01:05:00
368,1680743400000,28020.00000000,28039.38000000,28002.70000000,28011.44000000,222.53678000,1680743699999,6236768.35379110,4099,92.91517000,2603803.20835560,0,2023-04-06 01:10:00
369,1680743700000,28011.45000000,28036.37000000,27991.70000000,27991.82000000,105.31706000,1680743999999,2950442.74764110,3696,57.93240000,1623025.80010240,0,2023-04-06 01:15:00
370,1680744000000,27991.84000000,27991.84000000,27878.60000000,27919.53000000,373.72298000,1680744299999,10432359.15041770,9119,158.89235000,4435880.95282870,0,2023-04-06 01:20:00
371,1680744300000,27919.52000000,27963.28000000,27919.52000000,27963.24000000,160.18069000,1680744599999,4476770.46477740,5183,86.29893000,2411846.68811600,0,2023-04-06 01:25:00
372,1680744600000,27963.24000000,27979.10000000,27884.66000000,27974.71000000,215.69289000,1680744899999,6025437.64459160,6938,126.68501000,3540129.72522710,0,2023-04-06 01:30:00
373,1680744900000,27974.70000000,28012.61000000,27974.70000000,28009.86000000,138.29552000,1680745199999,3871906.04476630,4633,63.37490000,1774312.04565620,0,2023-04-06 01:35:00
374,1680745200000,28009.86000000,28037.81000000,28009.85000000,28037.81000000,115.84843000,1680745499999,3246910.01586990,3256,70.42757000,1973851.56060210,0,2023-04-06 01:40:00
375,1680745500000,28037.80000000,28044.32000000,28014.10000000,28028.38000000,95.58424000,1680745799999,2679222.48155660,2924,45.72361000,1281577.68109190,0,2023-04-06 01:45:00
376,1680745800000,28028.38000000,28078.32000000,28026.41000000,28078.31000000,143.44893000,1680746099999,4024560.28580170,3673,105.23611000,2952180.80130260,0,2023-04-06 01:50:00
377,1680746100000,28078.32000000,28090.00000000,28054.19000000,28064.46000000,99.29888000,1680746399999,2787359.44552430,3048,38.98650000,1094386.66666030,0,2023-04-06 01:55:00
378,1680746400000,28064.45000000,28095.71000000,28054.86000000,28093.57000000,99.35928000,1680746699999,2789873.37627330,3793,55.40557000,1555591.69067000,0,2023-04-06 02:00:00
379,1680746700000,28093.56000000,28093.57000000,28050.53000000,28053.35000000,75.29429000,1680746999999,2113493.00724000,2457,36.13660000,1014353.82476860,0,2023-04-06 02:05:00
380,1680747000000,28053.35000000,28071.00000000,28048.65000000,28070.54000000,77.63294000,1680747299999,2178993.16813680,2031,31.47930000,883507.42367580,0,2023-04-06 02:10:00
381,1680747300000,28070.53000000,28070.98000000,28040.00000000,28069.58000000,76.66283000,1680747599999,2150876.18092210,2114,35.79430000,1004226.02718560,0,2023-04-06 02:15:00
382,1680747600000,28069.58000000,28084.35000000,28059.16000000,28081.86000000,66.18314000,1680747899999,1857995.55475870,1823,34.35820000,964572.39482980,0,2023-04-06 02:20:00
383,1680747900000,28081.87000000,28084.37000000,28060.69000000,28072.01000000,67.91032000,1680748199999,1906666.41331330,2052,31.43448000,882569.05387660,0,2023-04-06 02:25:00
384,1680748200000,28072.00000000,28074.84000000,28065.25000000,28069.01000000,56.62933000,1680748499999,1589646.27647500,1672,21.80368000,612019.74516970,0,2023-04-06 02:30:00
385,1680748500000,28069.00000000,28069.01000000,28009.19000000,28045.42000000,254.42143000,1680748799999,7133947.24938990,3162,62.81529000,1760978.04074290,0,2023-04-06 02:35:00
386,1680748800000,28045.43000000,28056.51000000,28045.42000000,28056.51000000,41.60889000,1680749099999,1167048.31853310,1264,24.76561000,694629.59420600,0,2023-04-06 02:40:00
387,1680749100000,28056.51000000,28062.79000000,27988.03000000,28000.04000000,155.98634000,1680749399999,4369985.53002370,3442,44.01215000,1233066.11491780,0,2023-04-06 02:45:00
388,1680749400000,28000.04000000,28017.12000000,27978.21000000,28002.42000000,125.32459000,1680749699999,3508547.78852490,2993,67.64141000,1893631.74023570,0,2023-04-06 02:50:00
389,1680749700000,28002.43000000,28043.47000000,28002.42000000,28039.73000000,100.08450000,1680749999999,2804649.90057210,2415,68.46427000,1918557.60626740,0,2023-04-06 02:55:00
390,1680750000000,28039.74000000,28051.41000000,28022.48000000,28040.00000000,81.37044000,1680750299999,2281135.79450360,2946,38.86273000,1089447.19922390,0,2023-04-06 03:00:00
391,1680750300000,28040.00000000,28079.48000000,28039.99000000,28073.35000000,82.75195000,1680750599999,2322338.78304310,2615,49.13014000,1378756.34670610,0,2023-04-06 03:05:00
392,1680750600000,28073.34000000,28077.85000000,28073.24000000,28073.29000000,41.36414000,1680750899999,1161316.15083640,1391,24.33928000,683335.66675140,0,2023-04-06 03:10:00
393,1680750900000,28073.29000000,28073.29000000,28052.45000000,28052.46000000,61.45822000,1680751199999,1724610.10215160,1599,13.08843000,367285.10286850,0,2023-04-06 03:15:00
394,1680751200000,28052.45000000,28072.39000000,28048.00000000,28072.38000000,57.38823000,1680751499999,1610173.63756020,1673,38.56544000,1082109.70698600,0,2023-04-06 03:20:00
395,1680751500000,28072.38000000,28095.72000000,28072.38000000,28080.01000000,87.49415000,1680751799999,2456883.25152230,2463,47.97062000,1347045.47637410,0,2023-04-06 03:25:00
396,1680751800000,28080.01000000,28095.72000000,28071.90000000,28086.13000000,68.79649000,1680752099999,1931991.15136400,2266,39.91275000,1120870.93582840,0,2023-04-06 03:30:00
397,1680752100000,28086.14000000,28098.60000000,28078.65000000,28098.60000000,57.52767000,1680752399999,1615997.32284250,1921,38.87457000,1092011.23878100,0,2023-04-06 03:35:00
398,1680752400000,28098.60000000,28098.60000000,28053.81000000,28075.18000000,296.50496000,1680752699999,8323461.99804640,5593,83.13708000,2333677.80106840,0,2023-04-06 03:40:00
399,1680752700000,28075.19000000,28076.66000000,28071.62000000,28071.62000000,32.89413000,1680752999999,923484.73117450,1529,21.16503000,594195.14248670,0,2023-04-06 03:45:00
400,1680753000000,28071.63000000,28073.19000000,28063.60000000,28067.32000000,41.48471000,1680753299999,1164372.04017250,1384,20.43145000,573442.36745940,0,2023-04-06 03:50:00
401,1680753300000,28067.32000000,28153.69000000,28066.40000000,28128.42000000,190.61450000,1680753599999,5359415.04641850,4798,130.56941000,3670987.43272640,0,2023-04-06 03:55:00
402,1680753600000,28128.42000000,28128.42000000,28106.79000000,28112.63000000,78.77122000,1680753899999,2215016.08497550,2424,43.08250000,1211434.69195650,0,2023-04-06 04:00:00
403,1680753900000,28112.62000000,28130.00000000,28105.79000000,28111.54000000,144.90397000,1680754199999,4074237.79579030,2257,56.29269000,1582798.56685630,0,2023-04-06 04:05:00
404,1680754200000,28111.54000000,28114.00000000,28109.64000000,28113.04000000,46.76007000,1680754499999,1314503.61550990,1651,22.25738000,625688.86324580,0,2023-04-06 04:10:00
405,1680754500000,28113.03000000,28113.04000000,28089.32000000,28091.34000000,60.61957000,1680754799999,1703361.31536780,1809,18.37447000,516313.67935610,0,2023-04-06 04:15:00
406,1680754800000,28091.34000000,28118.84000000,28084.90000000,28118.83000000,66.39943000,1680755099999,1865724.28046210,2082,32.14952000,903378.23691430,0,2023-04-06 04:20:00
407,1680755100000,28118.83000000,28118.84000000,28089.99000000,28092.48000000,50.92343000,1680755399999,1431032.40244920,1521,25.38940000,713422.97814440,0,2023-04-06 04:25:00
408,1680755400000,28092.47000000,28100.75000000,28086.58000000,28100.75000000,71.53055000,1680755699999,2009625.48092670,1912,48.26888000,1356132.50630910,0,2023-04-06 04:30:00
409,1680755700000,28100.74000000,28104.93000000,28100.74000000,28101.30000000,32.44027000,1680755999999,911653.25647510,1316,11.23419000,315706.52289690,0,2023-04-06 04:35:00
410,1680756000000,28101.31000000,28101.31000000,28090.33000000,28093.52000000,71.38875000,1680756299999,2005625.65471810,1582,14.38191000,404023.44269120,0,2023-04-06 04:40:00
411,1680756300000,28093.52000000,28111.36000000,28070.44000000,28104.70000000,109.28422000,1680756599999,3070650.56031660,2915,65.37461000,1837042.58392180,0,2023-04-06 04:45:00
412,1680756600000,28104.71000000,28104.71000000,28067.28000000,28090.26000000,60.28806000,1680756899999,1692619.58890750,2028,25.59416000,718538.37260350,0,2023-04-06 04:50:00
413,1680756900000,28090.26000000,28092.55000000,28068.91000000,28068.91000000,30.81989000,1680757199999,865370.20513310,1466,11.93607000,335112.60637200,0,2023-04-06 04:55:00
414,1680757200000,28068.91000000,28070.70000000,28020.42000000,28054.93000000,89.87466000,1680757499999,2520881.81529310,3222,35.21970000,987777.27042730,0,2023-04-06 05:00:00
415,1680757500000,28054.93000000,28067.81000000,28051.90000000,28061.68000000,49.01991000,1680757799999,1375368.19127710,1563,32.05853000,899507.73058850,0,2023-04-06 05:05:00
416,1680757800000,28061.67000000,28073.58000000,28061.00000000,28067.99000000,55.32764000,1680758099999,1552988.69750260,1666,28.47076000,799143.59817850,0,2023-04-06 05:10:00
417,1680758100000,28067.99000000,28081.06000000,28064.58000000,28081.06000000,52.28043000,1680758399999,1467717.49246040,1626,31.23469000,876896.75429590,0,2023-04-06 05:15:00
418,1680758400000,28081.06000000,28081.06000000,28077.01000000,28077.99000000,45.41759000,1680758699999,1275262.90540040,1521,14.28982000,401236.37586670,0,2023-04-06 05:20:00
419,1680758700000,28077.99000000,28077.99000000,28062.96000000,28071.29000000,65.75822000,1680758999999,1845658.26713440,1842,30.68229000,861181.47050550,0,2023-04-06 05:25:00
420,1680759000000,28071.29000000,28073.67000000,28041.70000000,28051.59000000,94.32127000,1680759299999,2646298.44394010,2398,37.58342000,1054393.25900650,0,2023-04-06 05:30:00
421,1680759300000,28051.60000000,28051.60000000,28026.14000000,28036.64000000,83.21795000,1680759599999,2333360.76294650,2350,29.47820000,826489.81059440,0,2023-04-06 05:35:00
422,1680759600000,28036.64000000,28040.86000000,27969.61000000,28001.09000000,255.71495000,1680759899999,7161024.68923190,5924,101.29892000,2836737.19712630,0,2023-04-06 05:40:00
423,1680759900000,28001.09000000,28018.13000000,27985.08000000,27991.71000000,163.57360000,1680760199999,4580529.55320460,4143,79.00580000,2212396.50591210,0,2023-04-06 05:45:00
424,1680760200000,27991.70000000,28036.40000000,27989.00000000,28030.60000000,177.34723000,1680760499999,4969400.67614190,3330,92.64778000,2595928.66658920,0,2023-04-06 05:50:00
425,1680760500000,28030.60000000,28046.98000000,28030.59000000,28036.75000000,107.80086000,1680760799999,3022415.74145880,2388,57.14182000,1602119.40435920,0,2023-04-06 05:55:00
426,1680760800000,28036.75000000,28048.08000000,28026.05000000,28026.16000000,184.61056000,1680761099999,5175590.66136040,3570,66.06106000,1852049.46814070,0,2023-04-06 06:00:00
427,1680761100000,28026.17000000,28045.03000000,28026.06000000,28035.18000000,76.30696000,1680761399999,2139420.41633700,2425,35.86060000,1005451.20737810,0,2023-04-06 06:05:00
428,1680761400000,28035.19000000,28048.08000000,28006.46000000,28017.74000000,141.34338000,1680761699999,3961086.33821320,2964,55.01003000,1541468.08501650,0,2023-04-06 06:10:00
429,1680761700000,28017.75000000,28019.20000000,28012.75000000,28015.03000000,40.17780000,1680761999999,1125613.90310250,1780,14.92543000,418143.94057990,0,2023-04-06 06:15:00
430,1680762000000,28015.03000000,28018.02000000,28015.02000000,28018.02000000,29.14039000,1680762299999,816447.87934700,1347,18.21546000,510353.73475390,0,2023-04-06 06:20:00
431,1680762300000,28018.01000000,28039.33000000,28018.01000000,28039.00000000,76.36929000,1680762599999,2140846.96127880,1917,52.85211000,1481534.63334100,0,2023-04-06 06:25:00
432,1680762600000,28039.01000000,28068.73000000,28039.00000000,28068.73000000,71.87372000,1680762899999,2016460.82951990,1974,53.13886000,1490831.54200890,0,2023-04-06 06:30:00
433,1680762900000,28068.73000000,28068.73000000,28056.49000000,28057.06000000,119.68274000,1680763199999,3358595.92430820,1889,43.91946000,1232367.43897180,0,2023-04-06 06:35:00
434,1680763200000,28057.07000000,28073.92000000,28057.06000000,28071.20000000,84.59387000,1680763499999,2374390.97654280,1869,52.06768000,1461412.35358930,0,2023-04-06 06:40:00
435,1680763500000,28071.19000000,28072.01000000,28056.07000000,28056.11000000,70.23716000,1680763799999,1970976.23994090,1833,19.52816000,548007.18730980,0,2023-04-06 06:45:00
436,1680763800000,28056.12000000,28065.52000000,28049.00000000,28049.00000000,85.64157000,1680764099999,2402855.20116380,1979,33.16255000,930415.13528130,0,2023-04-06 06:50:00
437,1680764100000,28049.01000000,28068.82000000,28049.00000000,28063.91000000,70.50809000,1680764399999,1978169.87066590,2157,30.21050000,847565.17656550,0,2023-04-06 06:55:00
438,1680764400000,28063.91000000,28067.82000000,28055.54000000,28055.55000000,44.72836000,1680764699999,1255083.53288270,1855,20.18321000,566332.51484990,0,2023-04-06 07:00:00
439,1680764700000,28055.54000000,28068.38000000,28055.54000000,28056.01000000,51.17470000,1680764999999,1436035.36243820,1858,26.21129000,735499.77727480,0,2023-04-06 07:05:00
440,1680765000000,28056.01000000,28088.88000000,28055.54000000,28055.54000000,110.83886000,1680765299999,3111315.85082180,2766,60.66556000,1703074.60185040,0,2023-04-06 07:10:00
441,1680765300000,28055.55000000,28055.55000000,28036.89000000,28037.02000000,108.28967000,1680765599999,3036954.46343670,2494,33.40763000,936890.33916790,0,2023-04-06 07:15:00
442,1680765600000,28037.03000000,28037.03000000,28007.51000000,28011.16000000,88.88711000,1680765899999,2490961.48736110,3009,31.62042000,886017.70910730,0,2023-04-06 07:20:00
443,1680765900000,28011.15000000,28030.86000000,28011.15000000,28030.00000000,168.33284000,1680766199999,4718003.86500410,2723,121.79470000,3413660.08169980,0,2023-04-06 07:25:00
444,1680766200000,28029.99000000,28042.09000000,28024.91000000,28024.91000000,112.04112000,1680766499999,3140854.84329670,2253,78.92754000,2212521.21386420,0,2023-04-06 07:30:00
445,1680766500000,28024.91000000,28024.92000000,28000.00000000,28006.78000000,95.27647000,1680766799999,2668566.28156200,2746,25.44068000,712510.85223310,0,2023-04-06 07:35:00
446,1680766800000,28006.79000000,28006.79000000,27970.78000000,27992.33000000,126.08898000,1680767099999,3529004.57700250,3601,43.74384000,1224145.45702560,0,2023-04-06 07:40:00
447,1680767100000,27992.34000000,27999.41000000,27910.00000000,27932.95000000,428.62630000,1680767399999,11978965.01166880,6892,171.78116000,4800371.82382700,0,2023-04-06 07:45:00
448,1680767400000,27932.94000000,27969.00000000,27931.00000000,27946.98000000,245.93990000,1680767699999,6874524.84222530,5102,102.47003000,2864225.71443590,0,2023-04-06 07:50:00
449,1680767700000,27946.98000000,27946.99000000,27907.77000000,27910.97000000,204.10464000,1680767999999,5700092.39015300,4273,82.86965000,2314288.89318440,0,2023-04-06 07:55:00
450,1680768000000,27910.97000000,27943.86000000,27850.00000000,27884.89000000,601.82212000,1680768299999,16782562.29457440,11729,245.03818000,6833459.56189560,0,2023-04-06 08:00:00
451,1680768300000,27884.89000000,27930.00000000,27865.33000000,27927.22000000,219.58348000,1680768599999,6126689.40548430,4550,133.78997000,3733151.26233030,0,2023-04-06 08:05:00
452,1680768600000,27927.21000000,27942.30000000,27907.78000000,27942.30000000,201.65463000,1680768899999,5632221.92119040,3914,94.44366000,2637758.78172030,0,2023-04-06 08:10:00
453,1680768900000,27942.29000000,27942.30000000,27859.12000000,27892.47000000,258.05024000,1680769199999,7195673.36960120,4491,136.66813000,3809442.38349820,0,2023-04-06 08:15:00
454,1680769200000,27892.48000000,27907.68000000,27876.70000000,27902.91000000,164.30693000,1680769499999,4583305.11416510,3373,87.37804000,2437308.84676260,0,2023-04-06 08:20:00
455,1680769500000,27902.92000000,27912.02000000,27899.60000000,27912.01000000,99.19669000,1680769799999,2768173.30839360,2500,44.43264000,1239920.12687120,0,2023-04-06 08:25:00
456,1680769800000,27912.02000000,27980.71000000,27911.25000000,27963.09000000,261.00831000,1680770099999,7294942.18843870,5292,161.52470000,4513775.72689020,0,2023-04-06 08:30:00
457,1680770100000,27963.09000000,27963.28000000,27945.00000000,27955.61000000,153.83043000,1680770399999,4300048.36933980,2646,56.17591000,1570163.28834550,0,2023-04-06 08:35:00
458,1680770400000,27955.61000000,27988.58000000,27945.79000000,27968.18000000,99.54522000,1680770699999,2784136.19264590,2827,60.65011000,1696216.37075830,0,2023-04-06 08:40:00
459,1680770700000,27968.19000000,27977.29000000,27935.24000000,27953.16000000,117.61882000,1680770999999,3288214.60319980,2654,38.41136000,1073939.24066010,0,2023-04-06 08:45:00
460,1680771000000,27953.15000000,27953.16000000,27931.19000000,27952.58000000,126.92427000,1680771299999,3546557.31542720,2800,51.61457000,1442097.02955950,0,2023-04-06 08:50:00
461,1680771300000,27952.59000000,27953.62000000,27946.95000000,27953.62000000,53.68132000,1680771599999,1500439.14726410,1777,29.42423000,822435.82774850,0,2023-04-06 08:55:00
462,1680771600000,27953.61000000,27958.89000000,27953.00000000,27953.01000000,61.35403000,1680771899999,1715218.06925840,1979,29.17450000,815600.77920590,0,2023-04-06 09:00:00
463,1680771900000,27953.01000000,27967.07000000,27941.05000000,27967.06000000,115.07388000,1680772199999,3216810.58776240,2682,61.94539000,1731703.21865930,0,2023-04-06 09:05:00
464,1680772200000,27967.07000000,27972.64000000,27962.01000000,27972.63000000,77.53376000,1680772499999,2168486.67068720,2316,43.70215000,1222275.81956210,0,2023-04-06 09:10:00
465,1680772500000,27972.64000000,28005.49000000,27971.36000000,28002.92000000,103.96356000,1680772799999,2910037.53963640,3089,62.57787000,1751622.71953130,0,2023-04-06 09:15:00
466,1680772800000,28002.91000000,28002.92000000,27971.38000000,27995.11000000,123.98398000,1680773099999,3469813.34743540,3074,52.86137000,1479338.77877120,0,2023-04-06 09:20:00
467,1680773100000,27995.11000000,28028.60000000,27985.68000000,28009.58000000,137.10403000,1680773399999,3839945.35183400,3809,65.69111000,1839920.11734220,0,2023-04-06 09:25:00
468,1680773400000,28009.59000000,28009.59000000,27987.80000000,27988.86000000,79.37267000,1680773699999,2222036.64505770,3065,30.84768000,863591.45702570,0,2023-04-06 09:30:00
469,1680773700000,27988.87000000,28005.85000000,27986.90000000,28005.84000000,72.53977000,1680773999999,2030576.66113940,1994,46.20910000,1293494.12120370,0,2023-04-06 09:35:00
470,1680774000000,28005.85000000,28005.85000000,27967.66000000,27967.67000000,69.46321000,1680774299999,1944050.11376210,2171,17.38923000,486758.36888770,0,2023-04-06 09:40:00
471,1680774300000,27967.67000000,27973.96000000,27951.72000000,27951.72000000,110.97549000,1680774599999,3103323.62712910,2777,52.50926000,1468330.34684730,0,2023-04-06 09:45:00
472,1680774600000,27951.73000000,27954.56000000,27906.28000000,27933.81000000,171.73864000,1680774899999,4797375.99251780,3660,94.59826000,2642272.41091290,0,2023-04-06 09:50:00
473,1680774900000,27933.81000000,27933.81000000,27900.00000000,27904.04000000,111.99322000,1680775199999,3126328.21971020,3224,54.70402000,1527018.33765480,0,2023-04-06 09:55:00
